,0,1,2,3,4,5,6
1974,Term2,2017-2020,OES,Expelled4,HQAP50,,NoRetake
1975,Term3,2017-2020,OES,Expelled4,HQAP50,,Retake
1976,Term4,2017-2020,OES,Expelled4,HQAP50,,Retake
1977,Term1,2017-2020,HES,Expelled3,HQAP50,,Retake
1978,Term2,2017-2020,HES,Expelled3,HQAP-50,,Retake
1979,Term3,2017-2020,HES,Expelled3,HQAP-50,,NoRetake
1980,Term1,2017-2020,HES,Expelled4,HQAP85,,NoRetake
1981,Term2,2017-2020,HES,Expelled4,HQAP100,,NoRetake
1982,Term3,2017-2020,HES,Expelled4,HQAP100,,NoRetake
1983,Term4,2017-2020,HES,Expelled4,HQAP100,,NoRetake
1984,Term1,2017-2020,OES,Expelled2,HQAP50,,Retake
1985,Term2,2017-2020,OES,Expelled2,HQAP-50,,Retake
1986,Term1,2017-2020,HES,Expelled2,HQAP50,,Retake
1987,Term2,2017-2020,HES,Expelled2,HQAP-50,,Retake
1988,Term1,2017-2020,OES,Expelled4,HQAP85,,NoRetake
1989,Term2,2017-2020,OES,Expelled4,HQAP75,,Retake
1990,Term3,2017-2020,OES,Expelled4,HQAP-50,,Retake
1991,Term4,2017-2020,OES,Expelled4,HQAP-50,,Retake
1992,Term1,2017-2020,OES,Expelled4,HQAP50,,NoRetake
1993,Term2,2017-2020,OES,Expelled4,HQAP-50,,Retake
1994,Term3,2017-2020,OES,Expelled4,HQAP50,,Retake
1995,Term4,2017-2020,OES,Expelled4,HQAP-50,,NoRetake
1996,Term1,2017-2020,OES,Expelled3,HQAP75,,Retake
1997,Term2,2017-2020,OES,Expelled3,HQAP-50,,NoRetake
1998,Term3,2017-2020,OES,Expelled3,HQAP-50,,NoRetake
1999,Term1,2017-2020,OES,Expelled3,HQAP-50,,Retake
2000,Term2,2017-2020,OES,Expelled3,HQAP-50,,Retake
2001,Term3,2017-2020,OES,Expelled3,HQAP-50,,NoRetake
2002,Term1,2017-2020,OES,Expelled2,HQAP85,,NoRetake
2003,Term2,2017-2020,OES,Expelled2,HQAP-50,,NoRetake
2004,Term1,2017-2020,OES,Expelled1,HQAP-50,,NoRetake
2005,Term1,2017-2020,OES,Expelled1,HQAP-50,,Retake
2006,Term1,2017-2020,OES,Expelled1,HQAP-50,,Retake
2007,Term1,2017-2020,OES,Expelled3,HQAP50,,Retake
2008,Term2,2017-2020,OES,Expelled3,HQAP-50,,Retake
2009,Term3,2017-2020,OES,Expelled3,HQAP-50,,NoRetake
2010,Term1,2017-2020,OES,Expelled1,HQAP-50,,Retake
2011,Term1,2017-2020,OES,Expelled3,HQAP-50,,Retake
2012,Term2,2017-2020,OES,Expelled3,HQAP-50,,Retake
2013,Term3,2017-2020,OES,Expelled3,HQAP-50,,Retake
2014,Term1,2018-2021,OES,Expelled4,HQAP50,,Retake
2015,Term2,2018-2021,OES,Expelled4,HQAP-50,,Retake
2016,Term3,2018-2021,OES,Expelled4,HQAP-50,,Retake
2017,Term4,2018-2021,OES,Expelled4,HQAP-50,,Retake
2018,Term1,2018-2021,OES,Expelled2,HQAP-50,,Retake
2019,Term2,2018-2021,OES,Expelled2,HQAP-50,,Retake
2020,Term1,2018-2021,OES,Expelled2,HQAP50,,Retake
2021,Term2,2018-2021,OES,Expelled2,HQAP-50,,Retake
2022,Term1,2018-2021,OES,Expelled2,HQAP-50,,Retake
2023,Term2,2018-2021,OES,Expelled2,HQAP-50,,Retake
2024,Term1,2018-2021,OES,Expelled2,HQAP-50,,Retake
2025,Term2,2018-2021,OES,Expelled2,HQAP-50,,Retake
2026,Term1,2018-2021,OES,Expelled1,HQAP-50,,Retake
2027,Term1,2018-2021,OES,Expelled1,HQAP-50,,Retake
2028,Term1,2018-2021,OES,Expelled4,HQAP100,,NoRetake
2029,Term2,2018-2021,OES,Expelled4,HQAP75,,Retake
2030,Term3,2018-2021,OES,Expelled4,HQAP85,,NoRetake
2031,Term4,2018-2021,OES,Expelled4,HQAP-50,,Retake
2032,Term1,2018-2021,OES,Expelled3,HQAP-50,,Retake
2033,Term2,2018-2021,OES,Expelled3,HQAP-50,,Retake
2034,Term3,2018-2021,OES,Expelled3,HQAP-50,,NoRetake
2035,Term1,2018-2021,HES,Expelled4,HQAP75,,NoRetake
2036,Term2,2018-2021,HES,Expelled4,HQAP75,,NoRetake
2037,Term3,2018-2021,HES,Expelled4,HQAP100,,NoRetake
2038,Term4,2018-2021,HES,Expelled4,HQAP-50,,NoRetake
2039,Term1,2018-2021,OES,Expelled1,HQAP-50,,Retake
2040,Term1,2018-2021,OES,Expelled1,HQAP-50,,Retake
2041,Term1,2019-2022,OES,Expelled2,HQAP50,,Retake
2042,Term2,2019-2022,OES,Expelled2,HQAP-50,,Retake
2043,Term1,2019-2022,OES,Expelled3,HQAP75,,Retake
2044,Term2,2019-2022,OES,Expelled3,HQAP-50,,Retake
2045,Term3,2019-2022,OES,Expelled3,HQAP-50,,NoRetake
2046,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
2047,Term2,2019-2022,OES,Expelled2,HQAP-50,,Retake
2048,Term1,2019-2022,OES,Expelled4,HQAP50,,Retake
2049,Term2,2019-2022,OES,Expelled4,HQAP-50,,Retake
2050,Term3,2019-2022,OES,Expelled4,HQAP-50,,Retake
2051,Term4,2019-2022,OES,Expelled4,HQAP-50,,Retake
2052,Term1,2019-2022,OES,Expelled4,HQAP50,,Retake
2053,Term2,2019-2022,OES,Expelled4,HQAP50,,NoRetake
2054,Term3,2019-2022,OES,Expelled4,HQAP-50,,Retake
2055,Term4,2019-2022,OES,Expelled4,HQAP-50,,NoRetake
2056,Term1,2019-2022,HES,Expelled2,HQAP100,,NoRetake
2057,Term2,2019-2022,HES,Expelled2,HQAP100,,NoRetake
2058,Term1,2019-2022,HES,Expelled2,HQAP-50,,Retake
2059,Term2,2019-2022,HES,Expelled2,HQAP-50,,Retake
2060,Term1,2019-2022,OES,Expelled1,HQAP-50,,NoRetake
2061,Term1,2019-2022,OES,Expelled2,HQAP50,,Retake
2062,Term2,2019-2022,OES,Expelled2,HQAP-50,,Retake
2063,Term1,2019-2022,OES,Expelled2,HQAP50,,NoRetake
2064,Term2,2019-2022,OES,Expelled2,HQAP-50,,NoRetake
2065,Term1,2019-2022,OES,Expelled1,HQAP50,,NoRetake
2066,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
2067,Term2,2019-2022,OES,Expelled2,HQAP-50,,Retake
2068,Term1,2019-2022,OES,Expelled1,HQAP-50,,NoRetake
2069,Term1,2019-2022,OES,Expelled1,HQAP-50,,Retake
2070,Term1,2019-2022,OES,Expelled1,HQAP-50,,NoRetake
2071,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
2072,Term2,2019-2022,OES,Expelled2,HQAP-50,,NoRetake
2073,Term1,2019-2022,OES,Expelled1,HQAP-50,,NoRetake
2074,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
2075,Term2,2019-2022,OES,Expelled2,HQAP-50,,Retake
2076,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
2077,Term2,2019-2022,OES,Expelled2,HQAP-50,,NoRetake
2078,Term1,2019-2022,OES,Expelled1,HQAP-50,,Retake
2079,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
2080,Term2,2019-2022,OES,Expelled2,HQAP-50,,NoRetake
2081,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
2082,Term2,2019-2022,OES,Expelled2,HQAP-50,,NoRetake
2083,Term1,2020-2023,OES,Expelled2,HQAP-50,,Retake
2084,Term2,2020-2023,OES,Expelled2,HQAP-50,,NoRetake
2085,Term1,2020-2023,OES,Expelled1,HQAP50,,NoRetake
2086,Term1,2020-2023,OES,Expelled1,HQAP-50,,NoRetake
2087,Term1,2020-2023,OES,Expelled1,HQAP-50,,Retake
2088,Term1,2020-2023,HES,Expelled1,HQAP-50,,NoRetake
